Date,Timestamp,Symbol,Expiry,Strikes (Low/High),Buy Low CE (Ask),Sell High CE (Bid),Buy High PE (Ask),Sell Low PE (Bid),Net Exec Cost,Theoretical Value,IRR Tier Achieved,Target Mismatch (For Tier),Profit Per Share,Total Paper Profit
19-03-2026,15:07:12,PNB,30-03-2026,108.0/113.0,3.3,1.23,5.3,2.65,4.72,500%,10%,0.27,0.28,"2,240.00"
19-03-2026,15:07:12,PNB,30-03-2026,108.0/115.0,3.3,0.78,6.86,2.65,6.73,700%,10%,0.27,0.27,"2,160.00"
19-03-2026,15:07:12,PNB,30-03-2026,110.0/111.0,2.26,1.92,4.01,3.63,0.72,100%,10%,0.27,0.28,"2,240.00"
19-03-2026,15:07:12,PNB,30-03-2026,110.0/113.0,2.26,1.23,5.3,3.63,2.7,300%,10%,0.27,0.3,"2,400.00"
19-03-2026,15:07:12,PNB,30-03-2026,110.0/115.0,2.26,0.78,6.86,3.63,4.71,500%,10%,0.27,0.29,"2,320.00"
19-03-2026,15:07:12,PNB,30-03-2026,110.0/125.0,2.26,0.07,16.21,3.63,14.77,1500%,8%,0.22,0.23,"1,840.00"
19-03-2026,15:07:12,PNB,30-03-2026,112.0/113.0,1.49,1.23,5.3,4.83,0.73,100%,10%,0.27,0.27,"2,160.00"
19-03-2026,15:07:12,PNB,30-03-2026,112.0/115.0,1.49,0.78,6.86,4.83,2.74,300%,8%,0.22,0.26,"2,080.00"
19-03-2026,15:07:12,PNB,30-03-2026,114.0/115.0,0.96,0.78,6.86,6.29,0.75,100%,8%,0.22,0.25,"2,000.00"
19-03-2026,15:07:12,PNB,30-03-2026,100.0/113.0,9.33,1.23,5.3,0.64,12.76,1300%,8%,0.22,0.24,"1,920.00"
19-03-2026,15:07:12,PNB,30-03-2026,100.0/115.0,9.33,0.78,6.86,0.64,14.77,1500%,8%,0.22,0.23,"1,840.00"
19-03-2026,15:07:12,PNB,30-03-2026,108.0/111.0,3.3,1.92,4.01,2.65,2.74,300%,8%,0.22,0.26,"2,080.00"
19-03-2026,15:07:12,PNB,30-03-2026,108.0/113.0,3.3,1.23,5.3,2.65,4.72,500%,10%,0.27,0.28,"2,240.00"
19-03-2026,15:07:12,PNB,30-03-2026,108.0/115.0,3.3,0.78,6.86,2.65,6.73,700%,10%,0.27,0.27,"2,160.00"
19-03-2026,15:07:12,PNB,30-03-2026,110.0/111.0,2.26,1.92,4.01,3.63,0.72,100%,10%,0.27,0.28,"2,240.00"
19-03-2026,15:07:12,PNB,30-03-2026,110.0/113.0,2.26,1.23,5.3,3.63,2.7,300%,10%,0.27,0.3,"2,400.00"
19-03-2026,15:07:12,PNB,30-03-2026,110.0/115.0,2.26,0.78,6.86,3.63,4.71,500%,10%,0.27,0.29,"2,320.00"
19-03-2026,15:07:12,PNB,30-03-2026,110.0/125.0,2.26,0.07,16.21,3.63,14.77,1500%,8%,0.22,0.23,"1,840.00"
19-03-2026,15:07:12,PNB,30-03-2026,112.0/113.0,1.49,1.23,5.3,4.83,0.73,100%,10%,0.27,0.27,"2,160.00"
19-03-2026,15:07:12,PNB,30-03-2026,112.0/115.0,1.49,0.78,6.86,4.83,2.74,300%,8%,0.22,0.26,"2,080.00"
19-03-2026,15:07:12,PNB,30-03-2026,114.0/115.0,0.96,0.78,6.86,6.29,0.75,100%,8%,0.22,0.25,"2,000.00"
19-03-2026,15:07:12,PNB,30-03-2026,100.0/113.0,9.33,1.23,5.3,0.64,12.76,1300%,8%,0.22,0.24,"1,920.00"
19-03-2026,15:07:12,PNB,30-03-2026,100.0/115.0,9.33,0.78,6.86,0.64,14.77,1500%,8%,0.22,0.23,"1,840.00"
19-03-2026,15:07:12,PNB,30-03-2026,108.0/111.0,3.3,1.92,4.01,2.65,2.74,300%,8%,0.22,0.26,"2,080.00"
19-03-2026,15:07:12,PNB,30-03-2026,108.0/113.0,3.3,1.23,5.3,2.65,4.72,500%,10%,0.27,0.28,"2,240.00"
19-03-2026,15:07:12,PNB,30-03-2026,108.0/115.0,3.3,0.78,6.86,2.65,6.73,700%,10%,0.27,0.27,"2,160.00"
19-03-2026,15:07:12,PNB,30-03-2026,110.0/111.0,2.26,1.92,4.01,3.63,0.72,100%,10%,0.27,0.28,"2,240.00"
19-03-2026,15:07:12,PNB,30-03-2026,110.0/113.0,2.26,1.23,5.3,3.63,2.7,300%,10%,0.27,0.3,"2,400.00"
19-03-2026,15:07:12,PNB,30-03-2026,110.0/115.0,2.26,0.78,6.86,3.63,4.71,500%,10%,0.27,0.29,"2,320.00"
19-03-2026,15:07:12,PNB,30-03-2026,110.0/125.0,2.26,0.07,16.21,3.63,14.77,1500%,8%,0.22,0.23,"1,840.00"
19-03-2026,15:07:12,PNB,30-03-2026,112.0/113.0,1.49,1.23,5.3,4.83,0.73,100%,10%,0.27,0.27,"2,160.00"
19-03-2026,15:07:12,PNB,30-03-2026,112.0/115.0,1.49,0.78,6.86,4.83,2.74,300%,8%,0.22,0.26,"2,080.00"
19-03-2026,15:07:12,PNB,30-03-2026,114.0/115.0,0.96,0.78,6.86,6.29,0.75,100%,8%,0.22,0.25,"2,000.00"
19-03-2026,15:07:12,PNB,30-03-2026,108.0/111.0,3.3,1.92,4.01,2.65,2.74,300%,8%,0.22,0.26,"2,080.00"
19-03-2026,15:07:12,PNB,30-03-2026,108.0/113.0,3.3,1.23,5.3,2.65,4.72,500%,10%,0.27,0.28,"2,240.00"
19-03-2026,15:07:12,PNB,30-03-2026,108.0/115.0,3.3,0.78,6.86,2.65,6.73,700%,10%,0.27,0.27,"2,160.00"
19-03-2026,15:07:12,PNB,30-03-2026,110.0/111.0,2.26,1.92,4.01,3.63,0.72,100%,10%,0.27,0.28,"2,240.00"
19-03-2026,15:07:12,PNB,30-03-2026,110.0/113.0,2.26,1.23,5.3,3.63,2.7,300%,10%,0.27,0.3,"2,400.00"
19-03-2026,15:07:12,PNB,30-03-2026,110.0/115.0,2.26,0.78,6.86,3.63,4.71,500%,10%,0.27,0.29,"2,320.00"
19-03-2026,15:07:12,PNB,30-03-2026,110.0/125.0,2.26,0.07,16.21,3.63,14.77,1500%,8%,0.22,0.23,"1,840.00"
19-03-2026,15:07:12,PNB,30-03-2026,112.0/113.0,1.49,1.23,5.3,4.83,0.73,100%,10%,0.27,0.27,"2,160.00"
19-03-2026,15:07:12,PNB,30-03-2026,112.0/115.0,1.49,0.78,6.86,4.83,2.74,300%,8%,0.22,0.26,"2,080.00"
19-03-2026,15:07:12,PNB,30-03-2026,114.0/115.0,0.96,0.78,6.86,6.29,0.75,100%,8%,0.22,0.25,"2,000.00"
